rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
3116,10600261,K00597.02,Kepler-194 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.09227115,5.81E-06,-5.81E-06,133.06258,2.17E-03,-2.17E-03,0.271,0.184,-0.271,2.4062,0.0716,-0.0716,2.08E+02,7.90E+00,-7.90E+00,2.06,3.30E-01,-4.50E-01,1648,,,1746.66,743.33,-730.66,30,2,q1_q17_dr25_tce,5565,83,-66,4.117,0.201,-0.093,1.439,0.229,-0.315,291.97144,47.86417,14.915
3117,11904151,K00072.02,Kepler-10 c,CONFIRMED,CANDIDATE,0.982,0,0,0,0,45.29422297,5.60E-05,-5.60E-05,138.678725,9.87E-04,-9.87E-04,0.025,0.333,-0.025,6.83,0.0343,-0.0343,4.77E+02,3.70E+00,-3.70E+00,2.26,1.20E-01,-9.00E-02,524,,,17.75,3.21,-2.17,134.8,1,q1_q17_dr25_tce,5676,85,-68,4.347,0.03,-0.03,1.044,0.057,-0.042,285.67938,50.241299,10.961
3119,4633570,K00446.01,Kepler-158 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.70920628,3.62E-05,-3.62E-05,174.75417,1.77E-03,-1.77E-03,0.855,0.086,-0.576,2.7052,0.0725,-0.0725,8.40E+02,2.31E+01,-2.31E+01,2.27,1.80E-01,-2.00E-01,500,,,14.73,4.4,-3.88,40.4,1,q1_q17_dr25_tce,4621,124,-137,4.605,0.052,-0.028,0.668,0.054,-0.059,284.03223,39.78133,14.427
3120,4633570,K00446.02,Kepler-158 c,CONFIRMED,CANDIDATE,0.895,0,0,0,0,28.55158187,8.92E-05,-8.92E-05,185.47672,2.45E-03,-2.45E-03,0.623,0.272,-0.403,4.1502,0.0837,-0.0837,8.08E+02,2.41E+01,-2.41E+01,1.97,1.60E-01,-1.70E-01,418,,,7.21,2.16,-1.9,36,2,q1_q17_dr25_tce,4621,124,-137,4.605,0.052,-0.028,0.668,0.054,-0.059,284.03223,39.78133,14.427
3122,5640085,K00448.01,Kepler-159 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.13958818,2.08E-05,-2.08E-05,178.45074,1.57E-03,-1.57E-03,0.078,0.323,-0.078,2.6446,0.0517,-0.0517,1.16E+03,3.18E+01,-3.18E+01,1.68,1.30E-01,-1.30E-01,447,,,9.41,2.34,-2.15,40.3,1,q1_q17_dr25_tce,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041,297.07016,40.86879,14.902
3123,5640085,K00448.02,Kepler-159 c,CONFIRMED,FALSE POSITIVE,0,0,1,0,0,43.5859419,1.81E-04,-1.81E-04,194.6107,2.78E-03,-2.78E-03,0.011,0.417,-0.011,4.6814,0.0975,-0.0975,1.71E+03,4.68E+01,-4.68E+01,2.05,1.50E-01,-1.70E-01,275,,,1.35,0.33,-0.31,38.9,2,q1_q17_dr25_tce,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041,297.07016,40.86879,14.902
3124,4852528,K00500.05,Kepler-80 f,CONFIRMED,CANDIDATE,1,0,0,0,0,0.986785834,6.98E-07,-6.98E-07,133.171292,6.13E-04,-6.13E-04,0.026,0.289,-0.026,1.1879,0.018,-0.018,4.50E+02,9.50E+00,-9.50E+00,1.19,7.00E-02,-6.00E-02,1054,,,292.35,56.64,-53.12,51.5,4,q1_q17_dr25_tce,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,296.11258,39.978779,14.804
3127,10187017,K00082.03,Kepler-102 f,CONFIRMED,CANDIDATE,1,0,0,0,0,27.4536146,1.08E-04,-1.08E-04,145.02866,3.45E-03,-3.45E-03,0.765,0.142,-0.556,3.747,0.101,-0.101,1.36E+02,5.30E+00,-5.30E+00,0.95,6.00E-02,-4.00E-02,457,,,10.34,2.35,-1.56,27.5,3,q1_q17_dr25_tce,4900,98,-98,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
3128,5340644,K00503.01,Kepler-580 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.22241355,1.05E-05,-1.05E-05,172.95657,1.02E-03,-1.02E-03,0.246,0.21,-0.246,2.71,0.0413,-0.0413,1.47E+03,2.52E+01,-2.52E+01,2.28,9.00E-02,-1.10E-01,558,,,22.86,3.93,-3.84,67,1,q1_q17_dr25_tce,4213,84,-84,4.658,0.025,-0.02,0.615,0.025,-0.031,283.49982,40.552799,15
3130,4165473,K00550.01,Kepler-597 b,CONFIRMED,CANDIDATE,1,0,0,0,0,13.02363236,3.21E-05,-3.21E-05,178.52482,1.77E-03,-1.77E-03,0.032,0.417,-0.032,3.9734,0.067,-0.067,6.07E+02,1.41E+01,-1.41E+01,2.3,3.00E-01,-1.90E-01,743,,,71.85,26.69,-15.78,50.5,1,q1_q17_dr25_tce,5627,101,-112,4.453,0.072,-0.108,0.945,0.123,-0.076,293.47012,39.252811,14.07
3131,4270253,K00551.01,Kepler-183 c,CONFIRMED,CANDIDATE,1,0,0,0,0,11.6370303,3.09E-05,-3.09E-05,178.84448,2.01E-03,-2.01E-03,0.066,0.363,-0.066,3.3372,0.0683,-0.0683,6.04E+02,1.84E+01,-1.84E+01,2.9,4.50E-01,-4.90E-01,857,,,127.46,53.01,-44.34,36.4,1,q1_q17_dr25_tce,5576,83,-75,4.257,0.168,-0.112,1.198,0.186,-0.204,293.53085,39.315891,14.943
3133,4270253,K00551.02,Kepler-183 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.68798675,1.28E-05,-1.28E-05,133.95607,1.84E-03,-1.84E-03,0.663,0.048,-0.476,2.2682,0.0602,-0.0602,4.76E+02,1.62E+01,-1.62E+01,2.76,4.30E-01,-4.70E-01,1088,,,330.44,137.42,-114.95,33,2,q1_q17_dr25_tce,5576,83,-75,4.257,0.168,-0.112,1.198,0.186,-0.204,293.53085,39.315891,14.943
3135,10973664,K00601.01,Kepler-619 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.40426917,1.18E-05,-1.18E-05,172.18553,1.73E-03,-1.73E-03,0.229,0.224,-0.229,2.5315,0.06,-0.06,8.61E+02,2.30E+01,-2.30E+01,2.85,8.90E-01,-3.00E-01,1073,,,312.93,289.85,-91.85,40.5,1,q1_q17_dr25_tce,6122,169,-190,4.487,0.052,-0.208,0.964,0.303,-0.101,290.84906,48.416012,14.697
3137,10973664,K00601.03,Kepler-619 c,CONFIRMED,CANDIDATE,1,0,0,0,0,1.208462378,4.31E-06,-4.31E-06,133.67712,2.94E-03,-2.94E-03,0.831,0.135,-0.594,1.544,0.0972,-0.0972,2.27E+02,1.53E+01,-1.53E+01,1.64,5.10E-01,-1.70E-01,1767,,,2307.65,2137.38,-677.34,17.4,3,q1_q17_dr25_tce,6122,169,-190,4.487,0.052,-0.208,0.964,0.303,-0.101,290.84906,48.416012,14.697
3138,12459913,K00602.01,Kepler-620 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.91385906,4.32E-05,-4.32E-05,177.27535,2.68E-03,-2.68E-03,0.845,0.018,-0.583,5.3685,0.0952,-0.0952,4.88E+02,1.34E+01,-1.34E+01,2.49,6.80E-01,-3.70E-01,849,,,122.66,98.42,-44.69,40.5,1,q1_q17_dr25_tce,6253,169,-206,4.41,0.105,-0.195,0.997,0.272,-0.147,291.15939,51.334862,14.647
3139,6462863,K00094.03,Kepler-89 e,CONFIRMED,CANDIDATE,0.953,0,0,0,0,54.31996151,3.39E-05,-3.39E-05,161.239869,5.03E-04,-5.03E-04,0.497,0.005,-0.357,8.5858,0.0243,-0.0243,1.98E+03,7.20E+00,-7.20E+00,6.07,1.11E+00,-9.10E-01,584,,,27.4,13.75,-9.25,291.3,2,q1_q17_dr25_tce,6181,111,-135,4.234,0.143,-0.117,1.331,0.243,-0.199,297.33307,41.891121,12.205
3143,6291033,K00452.01,Kepler-557 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.705991661,4.78E-06,-4.78E-06,169.94286,1.08E-03,-1.08E-03,0.623,0.182,-0.402,5.1658,0.047,-0.047,5.01E+02,5.80E+00,-5.80E+00,2.43,7.60E-01,-3.30E-01,1281,,,637.42,612.58,-230.94,100.3,1,q1_q17_dr25_tce,6187,197,-241,4.409,0.087,-0.203,1.034,0.326,-0.14,293.70847,41.615131,14.641
3146,5461440,K00504.01,Kepler-581 b,CONFIRMED,CANDIDATE,0.932,0,0,0,0,40.606895,1.89E-04,-1.89E-04,199.25748,3.43E-03,-3.43E-03,0.494,0.413,-0.292,5.756,0.114,-0.114,6.58E+02,2.12E+01,-2.12E+01,2.67,3.80E-01,-3.00E-01,521,,,17.4,6.45,-4.57,36.3,1,q1_q17_dr25_tce,5538,74,-83,4.384,0.116,-0.105,1.027,0.144,-0.118,295.4328,40.648239,14.56
3147,5689351,K00505.01,Kepler-169 e,CONFIRMED,CANDIDATE,1,0,0,0,0,13.76710058,2.98E-05,-2.98E-05,174.81089,1.65E-03,-1.65E-03,0.806,0.097,-0.598,2.9105,0.0555,-0.0555,6.85E+02,1.78E+01,-1.78E+01,2.24,1.30E-01,-1.00E-01,595,,,29.55,6.4,-4.66,41.6,1,q1_q17_dr25_tce,5001,99,,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99988,40.919319,14.194
3149,5689351,K00505.02,Kepler-169 c,CONFIRMED,CANDIDATE,0.996,0,0,0,0,6.1954595,2.41E-05,-2.41E-05,134.71507,2.99E-03,-2.99E-03,0.647,0.306,-0.431,2.952,0.104,-0.104,2.96E+02,1.22E+01,-1.22E+01,1.37,8.00E-02,-6.00E-02,776,,,85.77,18.56,-13.52,27.1,5,q1_q17_dr25_tce,5001,99,0,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99988,40.919319,14.194
3150,5689351,K00505.03,Kepler-169 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.25058201,1.27E-05,-1.27E-05,133.69472,3.12E-03,-3.12E-03,0.684,0.017,-0.509,2.2537,0.098,-0.098,2.18E+02,1.05E+01,-1.05E+01,1.19,7.00E-02,-5.00E-02,962,,,202.09,43.74,-31.85,24,3,q1_q17_dr25_tce,5001,99,0,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99988,40.919319,14.194
3151,5689351,K00505.04,Kepler-169 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,8.34819209,3.13E-05,-3.13E-05,136.84111,2.87E-03,-2.87E-03,0.799,0.174,-0.561,2.835,0.11,-0.11,2.89E+02,1.44E+01,-1.44E+01,1.45,8.00E-02,-7.00E-02,702,,,57.48,12.45,-9.06,22.1,4,q1_q17_dr25_tce,5001,99,0,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99988,40.919319,14.194
3155,5709725,K00555.01,Kepler-598 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.701765401,9.39E-06,-9.39E-06,172.44778,2.03E-03,-2.03E-03,0.713,0.195,-0.479,2.6061,0.0649,-0.0649,2.88E+02,9.30E+00,-9.30E+00,1.63,1.20E-01,-1.70E-01,1050,,,286.23,68.58,-75.12,35.9,2,q1_q17_dr25_tce,5252,105,-105,4.442,0.105,-0.052,0.898,0.063,-0.095,293.12341,40.934769,14.759
3158,9946525,K00398.01,Kepler-148 d,CONFIRMED,CANDIDATE,0.963,0,0,0,0,51.84688984,2.93E-05,-2.93E-05,170.08076,4.42E-04,-4.42E-04,0.681,0.019,-0.043,4.7769,0.0487,-0.0487,9.64E+03,4.14E+01,-4.14E+01,8.73,7.00E-01,-4.20E-01,413,,,6.9,1.63,-1.03,257.2,1,q1_q17_dr25_tce,5227,73,-83,4.535,0.033,-0.066,0.838,0.068,-0.04,289.78622,46.858791,15.342
3159,9946525,K00398.02,Kepler-148 c,CONFIRMED,CANDIDATE,1,0,0,0,0,4.180048081,2.74E-06,-2.74E-06,173.719249,5.24E-04,-5.24E-04,0.047,0.335,-0.047,2.4479,0.0233,-0.0233,1.77E+03,1.56E+01,-1.56E+01,3.44,2.70E-01,-1.70E-01,957,,,197.81,46.59,-29.56,124.3,2,q1_q17_dr25_tce,5227,73,-83,4.535,0.033,-0.066,0.838,0.068,-0.04,289.78622,46.858791,15.342
3161,9946525,K00398.03,Kepler-148 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.729367077,2.59E-06,-2.59E-06,133.81929,1.25E-03,-1.25E-03,0.278,0.17,-0.278,1.7442,0.0408,-0.0408,4.84E+02,1.26E+01,-1.26E+01,1.82,1.50E-01,-9.00E-02,1284,,,643.54,151.59,-96.16,44.7,3,q1_q17_dr25_tce,5227,73,-83,4.535,0.033,-0.066,0.838,0.068,-0.04,289.78622,46.858791,15.342
3164,7098355,K00454.01,Kepler-558 b,CONFIRMED,CANDIDATE,1,0,0,0,0,29.00789166,8.48E-05,-8.48E-05,170.55349,2.05E-03,-2.05E-03,0.761,0.108,-0.542,5.0274,0.0848,-0.0848,9.06E+02,2.31E+01,-2.31E+01,2.64,4.30E-01,-2.20E-01,498,,,14.59,7.69,-3.58,44.1,1,q1_q17_dr25_tce,5295,159,-143,4.566,0.037,-0.105,0.801,0.132,-0.066,284.65787,42.652679,14.805
3167,7269974,K00456.01,Kepler-160 c,CONFIRMED,CANDIDATE,1,0,0,0,0,13.69942266,1.44E-05,-1.44E-05,171.48036,8.34E-04,-8.34E-04,0.03,0.266,-0.03,4.3409,0.0264,-0.0264,1.29E+03,1.14E+01,-1.14E+01,3.85,5.70E-01,-5.10E-01,771,,,83.6,32.54,-24.07,120,1,q1_q17_dr25_tce,5541,74,-74,4.332,0.137,-0.1,1.089,0.161,-0.145,287.77356,42.869282,14.619
3168,7269974,K00456.02,Kepler-160 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.309381978,6.66E-06,-6.66E-06,134.03552,1.26E-03,-1.26E-03,0.034,0.368,-0.034,2.8977,0.0359,-0.0359,3.11E+02,8.10E+00,-8.10E+00,1.89,2.80E-01,-2.50E-01,1134,,,390.76,152.15,-112.5,42.3,2,q1_q17_dr25_tce,5541,74,-74,4.332,0.137,-0.1,1.089,0.161,-0.145,287.77356,42.869282,14.619
3169,7440748,K00457.01,Kepler-161 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.9213639,4.01E-06,-4.01E-06,174.299322,6.61E-04,-6.61E-04,0.026,0.359,-0.026,1.8806,0.0205,-0.0205,7.61E+02,1.10E+01,-1.10E+01,2.14,1.40E-01,-1.10E-01,868,,,134.02,30.09,-23.31,77.7,1,q1_q17_dr25_tce,5076,101,-101,4.55,0.036,-0.05,0.799,0.051,-0.043,290.51648,43.08382,14.196
3170,5689351,K00505.05,Kepler-169 f,CONFIRMED,CANDIDATE,0.981,0,0,0,0,87.0912594,4.41E-04,-4.41E-04,187.31231,4.34E-03,-4.34E-03,0.845,0.005,-0.597,7,0.158,-0.158,1.13E+03,2.83E+01,-2.83E+01,2.95,1.80E-01,-1.30E-01,321,,,2.52,0.55,-0.39,41.8,2,q1_q17_dr25_tce,5001,99,0,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99988,40.919319,14.194
3173,5812960,K00507.01,Kepler-582 b,CONFIRMED,CANDIDATE,1,0,0,0,0,18.49234792,3.31E-05,-3.31E-05,173.49816,1.41E-03,-1.41E-03,0.034,0.399,-0.034,3.4744,0.0534,-0.0534,1.66E+03,3.07E+01,-3.07E+01,3.34,5.20E-01,-4.20E-01,603,,,31.27,15.71,-10.15,61.4,1,q1_q17_dr25_tce,5289,159,-159,4.477,0.115,-0.127,0.838,0.13,-0.106,297.50369,41.057018,14.915
3174,6266741,K00508.01,Kepler-170 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.930583519,9.41E-06,-9.41E-06,169.516944,9.69E-04,-9.69E-04,0.559,0.336,-0.347,3.6083,0.0454,-0.0454,8.26E+02,1.02E+01,-1.02E+01,3.05,4.70E-01,-1.70E-01,899,,,154.36,66.57,-27.32,89.9,1,q1_q17_dr25_tce,5674,103,-114,4.446,0.034,-0.128,1.032,0.159,-0.057,284.52118,41.629601,14.387
3175,10187017,K00082.04,Kepler-102 c,CONFIRMED,CANDIDATE,1,0,0,0,0,7.07136119,3.09E-05,-3.09E-05,139.98763,3.81E-03,-3.81E-03,0.658,0.292,-0.433,2.757,0.111,-0.111,6.57E+01,3.20E+00,-3.20E+00,0.63,4.00E-02,-2.00E-02,719,,,63.11,14.34,-9.52,22.4,4,q1_q17_dr25_tce,4900,98,-98,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
3177,5774349,K00557.01,Kepler-599 b,CONFIRMED,CANDIDATE,1,0,0,0,0,15.65563866,3.21E-05,-3.21E-05,170.78358,1.62E-03,-1.62E-03,0.304,0.146,-0.303,3.9305,0.0627,-0.0627,9.56E+02,2.08E+01,-2.08E+01,2.55,3.20E-01,-3.10E-01,623,,,35.62,14.99,-11.41,53.2,1,q1_q17_dr25_tce,5185,154,-154,4.484,0.1,-0.1,0.837,0.104,-0.104,285.9115,41.069439,14.97
3181,6501635,K00560.01,Kepler-600 b,CONFIRMED,CANDIDATE,1,0,0,0,0,23.67513153,9.03E-05,-9.03E-05,179.27676,2.98E-03,-2.98E-03,0.822,0.018,-0.585,4.647,0.13,-0.13,9.80E+02,3.43E+01,-3.43E+01,2.76,4.30E-01,-2.30E-01,528,,,18.38,8.95,-4.57,32.6,1,q1_q17_dr25_tce,5309,143,-143,4.588,0.032,-0.097,0.781,0.122,-0.066,283.83307,41.978649,14.721
3182,3217264,K00401.01,Kepler-149 b,CONFIRMED,CANDIDATE,1,0,0,0,0,29.19899219,2.40E-05,-2.40E-05,185.440631,6.56E-04,-6.56E-04,0.043,0.33,-0.043,5.1227,0.0377,-0.0377,2.05E+03,1.33E+01,-1.33E+01,4.15,4.90E-01,-3.20E-01,540,,,20.05,7.02,-4.31,171,1,q1_q17_dr25_tce,5376,107,-107,4.462,0.06,-0.09,0.94,0.11,-0.073,285.85367,38.384121,14.001
3183,3217264,K00401.02,Kepler-149 d,CONFIRMED,CANDIDATE,1,0,0,0,0,160.0191598,5.21E-04,-5.21E-04,251.28261,2.46E-03,-2.46E-03,0.852,0.042,-0.587,5.472,0.163,-0.163,1.55E+03,3.34E+01,-3.34E+01,4.28,5.00E-01,-3.30E-01,306,,,2.08,0.72,-0.45,49.6,2,q1_q17_dr25_tce,5376,107,-107,4.462,0.06,-0.09,0.94,0.11,-0.073,285.85367,38.384121,14.001
3185,6850504,K00070.01,Kepler-20 c,CONFIRMED,CANDIDATE,1,0,0,0,0,10.85409593,4.98E-06,-4.98E-06,138.608031,3.78E-04,-3.78E-04,0.422,0.034,-0.358,3.7768,0.0204,-0.0204,1.03E+03,4.50E+00,-4.50E+00,2.99,3.30E-01,-2.70E-01,765,,,80.88,26.8,-19.06,252.8,1,q1_q17_dr25_tce,5465,109,-109,4.449,0.085,-0.085,0.925,0.101,-0.083,287.698,42.338718,12.498
3186,3217264,K00401.03,Kepler-149 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,55.3291399,5.17E-04,-5.17E-04,186.31545,7.83E-03,-7.83E-03,0.209,0.246,-0.209,6.918,0.215,-0.215,3.26E+02,1.60E+01,-1.60E+01,1.67,1.90E-01,-1.30E-01,436,,,8.55,3,-1.84,21.8,3,q1_q17_dr25_tce,5376,107,-107,4.462,0.06,-0.09,0.94,0.11,-0.073,285.85367,38.384121,14.001
3188,7440748,K00457.02,Kepler-161 c,CONFIRMED,CANDIDATE,1,0,0,0,0,7.064252021,7.07E-06,-7.07E-06,135.379512,8.14E-04,-8.14E-04,0.752,0.047,-0.51,1.3867,0.0291,-0.0291,7.29E+02,1.62E+01,-1.62E+01,2.37,1.50E-01,-1.30E-01,769,,,82.76,18.58,-14.39,52.5,2,q1_q17_dr25_tce,5076,101,-101,4.55,0.036,-0.05,0.799,0.051,-0.043,290.51648,43.08382,14.196
3191,7977197,K00459.01,Kepler-162 c,CONFIRMED,CANDIDATE,1,0,0,0,0,19.44639139,2.56E-05,-2.56E-05,170.10238,1.05E-03,-1.05E-03,0.813,0.067,-0.566,3.6227,0.0558,-0.0558,9.26E+02,1.20E+01,-1.20E+01,3.24,8.90E-01,-4.80E-01,681,,,50.73,40.8,-18.03,82.4,1,q1_q17_dr25_tce,5815,157,-174,4.421,0.12,-0.18,0.954,0.261,-0.14,297.2789,43.724018,14.248
3192,7977197,K00459.02,Kepler-162 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.91986988,2.77E-05,-2.77E-05,134.11594,3.40E-03,-3.40E-03,0.819,0.009,-0.582,3.4253,0.0864,-0.0864,1.70E+02,7.40E+00,-7.40E+00,1.39,3.80E-01,-2.00E-01,961,,,201.41,162.02,-71.55,25.6,2,q1_q17_dr25_tce,5815,157,-174,4.421,0.12,-0.18,0.954,0.261,-0.14,297.2789,43.724018,14.248
3194,6266741,K00508.02,Kepler-170 c,CONFIRMED,CANDIDATE,1,0,0,0,0,16.6658994,2.97E-05,-2.97E-05,180.20215,1.45E-03,-1.45E-03,0.429,0.042,-0.399,4.1934,0.0544,-0.0544,7.54E+02,1.34E+01,-1.34E+01,2.85,4.40E-01,-1.60E-01,702,,,57.31,24.71,-10.15,60.8,2,q1_q17_dr25_tce,5674,103,-114,4.446,0.034,-0.128,1.032,0.159,-0.057,284.52118,41.629601,14.387
3195,6381846,K00509.01,Kepler-171 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.16696628,4.07E-06,-4.07E-06,169.715517,7.44E-04,-7.44E-04,0.022,0.315,-0.022,2.7535,0.0249,-0.0249,8.78E+02,1.22E+01,-1.22E+01,2.74,3.40E-01,-2.20E-01,1053,,,291.34,97.66,-59.91,80.1,1,q1_q17_dr25_tce,5456,81,-81,4.45,0.072,-0.096,0.943,0.115,-0.077,296.77191,41.755539,14.883
3197,6381846,K00509.02,Kepler-171 c,CONFIRMED,CANDIDATE,1,0,0,0,0,11.46347165,1.71E-05,-1.71E-05,137.38521,1.24E-03,-1.24E-03,0.103,0.302,-0.103,2.599,0.0396,-0.0396,1.05E+03,2.01E+01,-2.01E+01,3,3.70E-01,-2.40E-01,752,,,75.57,25.34,-15.54,56.5,2,q1_q17_dr25_tce,5456,81,-81,4.45,0.072,-0.096,0.943,0.115,-0.077,296.77191,41.755539,14.883
3198,6381846,K00509.03,Kepler-171 d,CONFIRMED,FALSE POSITIVE,0,0,1,0,0,39.6034,2.69E-04,-2.69E-04,168.07114,5.32E-03,-5.32E-03,0.166,0.294,-0.166,6.487,0.15,-0.15,5.73E+02,2.31E+01,-2.31E+01,2.22,2.70E-01,-1.80E-01,497,,,14.47,4.84,-2.98,25.8,3,q1_q17_dr25_tce,5456,81,-81,4.45,0.072,-0.096,0.943,0.115,-0.077,296.77191,41.755539,14.883
3199,6422155,K00510.01,Kepler-172 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.940304817,4.74E-06,-4.74E-06,169.90496,1.25E-03,-1.25E-03,0.825,0.003,-0.62,2.7226,0.0368,-0.0368,4.72E+02,1.00E+01,-1.00E+01,2.59,3.80E-01,-2.70E-01,1256,,,588.66,245.83,-153.26,51.8,1,q1_q17_dr25_tce,5527,111,-111,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
3200,6665695,K00561.01,Kepler-601 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.378868001,7.69E-06,-7.69E-06,169.61512,1.18E-03,-1.18E-03,0.758,0.098,-0.532,2.7222,0.0396,-0.0396,4.83E+02,9.10E+00,-9.10E+00,1.86,1.30E-01,-9.00E-02,833,,,113.59,26.04,-19.07,60.6,1,q1_q17_dr25_tce,5077,101,-101,4.567,0.032,-0.048,0.774,0.051,-0.039,282.00461,42.176529,14.005
3201,6707833,K00563.01,Kepler-602 b,CONFIRMED,CANDIDATE,1,0,0,0,0,15.28467725,6.40E-05,-6.40E-05,175.62345,3.13E-03,-3.13E-03,0.774,0.13,-0.544,6.0768,0.0967,-0.0967,3.21E+02,9.60E+00,-9.60E+00,2.7,4.30E-01,-5.30E-01,852,,,124.4,53.02,-48.07,38.1,1,q1_q17_dr25_tce,5763,86,-78,4.181,0.162,-0.108,1.374,0.219,-0.268,296.03198,42.14196,14.519
3203,6786037,K00564.01,Kepler-603 b,CONFIRMED,CANDIDATE,1,0,0,0,0,21.05349939,8.98E-05,-8.98E-05,171.92457,2.78E-03,-2.78E-03,0.008,0.393,-0.008,7.1605,0.0896,-0.0896,4.97E+02,1.33E+01,-1.33E+01,2.75,4.40E-01,-4.40E-01,731,,,67.48,28.41,-22.44,39.1,2,q1_q17_dr25_tce,5751,78,-78,4.254,0.143,-0.104,1.247,0.2,-0.2,294.28098,42.29097,14.854
3204,6786037,K00564.02,Kepler-603 c,CONFIRMED,CANDIDATE,1,0,0,0,0,127.905412,3.19E-04,-3.19E-04,246.46401,1.76E-03,-1.76E-03,0.47,0.096,-0.255,14.475,0.137,-0.137,4.02E+03,2.50E+01,-2.50E+01,8.03,1.29E+00,-1.29E+00,401,,,6.09,2.56,-2.03,171,1,q1_q17_dr25_tce,5751,78,-78,4.254,0.143,-0.104,1.247,0.2,-0.2,294.28098,42.29097,14.854
3205,6786037,K00564.03,Kepler-603 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,6.21716039,1.90E-05,-1.90E-05,131.71857,2.57E-03,-2.57E-03,0.333,0.096,-0.333,4.4289,0.0641,-0.0641,2.11E+02,9.20E+00,-9.20E+00,1.81,3.00E-01,-2.90E-01,1098,,,343.21,144.51,-114.12,25,3,q1_q17_dr25_tce,5751,78,-78,4.254,0.143,-0.104,1.247,0.2,-0.2,294.28098,42.29097,14.854
3212,5351250,K00408.01,Kepler-150 c,CONFIRMED,CANDIDATE,1,0,0,0,0,7.381980206,7.16E-06,-7.16E-06,173.072659,7.60E-04,-7.60E-04,0.096,0.283,-0.096,3.1152,0.0287,-0.0287,1.43E+03,1.53E+01,-1.53E+01,3.42,4.10E-01,-2.70E-01,876,,,138.88,49.66,-29.55,101.6,1,q1_q17_dr25_tce,5559,110,-110,4.47,0.068,-0.102,0.914,0.11,-0.07,288.2341,40.520901,14.985
3213,8043638,K00460.01,Kepler-559 b,CONFIRMED,CANDIDATE,1,0,0,0,0,17.58751692,2.11E-05,-2.11E-05,176.077382,9.13E-04,-9.13E-04,0.106,0.291,-0.106,4.3773,0.0358,-0.0358,1.38E+03,1.40E+01,-1.40E+01,4.03,6.80E-01,-6.80E-01,706,,,58.6,26.22,-20.18,109.4,1,q1_q17_dr25_tce,5433,81,-73,4.302,0.159,-0.116,1.107,0.186,-0.186,296.63684,43.802792,14.743
3217,8845205,K00463.01,Kepler-560 b,CONFIRMED,CANDIDATE,0.001,0,0,0,0,18.47762694,1.56E-05,-1.56E-05,185.269061,6.74E-04,-6.74E-04,0.712,0.154,-0.488,1.94,0.0457,-0.0457,2.60E+03,3.97E+01,-3.97E+01,1.55,3.20E-01,-2.90E-01,267,,,1.21,0.72,-0.47,75.7,1,q1_q17_dr25_tce,3395,74,-67,4.97,0.072,-0.065,0.283,0.059,-0.053,300.20609,45.018139,14.708
